sep=,
"INSITE Professional 8.5.0.57 / Datapack 8.5.00115"
"Cummins Inc."

"Сведения по журналу данных"
,"Дата и время начала:","19-май-2026,22:03:28.768"
,"Общее время журнала:","00:23:01.1088002"
,"Имя файла исходного журнала:","C:\Users\RIMCUMMINS02\AppData\Local\Temp\\DML-20260519-220216.log"
,"Путь к месту назначения","C:\Users\RIMCUMMINS02\Desktop\Образ и LOG для ПОЛЮСА, 730-Е, NTE 200"
,"Частота выборки:","Реальное время"
,"Примечания:",""

"Сведения о заказчике и транспортном средстве"
,"Заказчик:","POLUS"
,"Номер транспортного средства:",""N40""

"Сведения о двигателе"
,"Модель:","QSK50 MCRS*******,QSK50 MCRS*******,QSK50 MCRS*******"
,"Тип системы:","QSK50/60 CM850/CM2150/CM2850 MCRS/K123M"
,"Серийный номер:","33211271"
,
" Информация ECM"
,"Номер детали для модуля ECM:","4995445|4995445|4995445"
,"Код модуля ECM:","AQ60217.26|AR60193.12|AR60194.12"
,"Версия программного обеспечения калибровки:","19020112|19020112|19020112"

"Дата","Время","Fuel Pump Oil Pressure (кПа)- Идентификатор0","Fuel Pump Oil Pressure (кПа)- Идентификатор1","Fuel Pump Oil Pressure Sensor Type- Идентификатор1","Fuel Pump Oil Pressure Sensor Voltage (В)- Идентификатор1","Атмосферное давление (кПа)- Идентификатор0","Версия программного обеспечения калибровки- Идентификатор0","Версия программного обеспечения калибровки- Идентификатор1","Версия программного обеспечения калибровки- Идентификатор144","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор1","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор144","Вспомогательное давление комплектного оборудования (кПа)- Идентификатор0","Выключатель режима диагностики- Идентификатор0","Давление в предварительном масляном фильтре (кПа)- Идентификатор1","Давление во впускном коллекторе (кПа)- Идентификатор0","Давление картерных газов (кПа)- Идентификатор0","Давление масла (кПа)- Идентификатор0","Давление на входе топливного регулятора (кПа)- Идентификатор0","Давление на входе топливного регулятора (кПа)- Идентификатор1","Давление на входе топливного регулятора (кПа)- Идентификатор144","Датчик давления во впускном коллекторе 1 (кПа)- Идентификатор0","Датчик давления во впускном коллекторе 2 (кПа)- Идентификатор1","Датчик давления охлаждающей жидкости (кПа)- Идентификатор0","датчик перепада давления в масляном фильтре (расчетное значение) (кПа)- Идентификатор0","датчик перепада давления в масляном фильтре (расчетное значение) (кПа)- Идентификатор1","Датчик проверки холостого хода- Идентификатор0","Датчик температуры (°C)- Идентификатор0","Датчик температуры впускного коллектора 1 (°C)- Идентификатор0","Датчик температуры впускного коллектора 2 (°C)- Идентификатор0","Датчик температуры впускного коллектора 3 (°C)- Идентификатор0","Датчик температуры впускного коллектора 4 (°C)- Идентификатор0","Датчик температуры отработавших газов цилиндра 1 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 10 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 11 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 12 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 13 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 14 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 15 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 16 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 2 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 3 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 4 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 5 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 6 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 7 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 8 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 9 (°C)- Идентификатор144","Датчик температуры топлива (°C)- Идентификатор0","Датчик температуры топлива (°C)- Идентификатор1","Датчик температуры топлива (°C)- Идентификатор144","Датчик числа оборотов двигателя действует- Идентификатор0","Датчик числа оборотов двигателя действует- Идентификатор1","Датчик числа оборотов двигателя действует- Идентификатор144","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор0","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор1","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор144","Заданный ток привода топливного насоса (мА)- Идентификатор0","Заданный ток привода топливного насоса (мА)- Идентификатор1","Заданный ток привода топливного насоса (мА)- Идентификатор144","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор0","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор1","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор144","Измеренный ток привода топливного насоса (мА)- Идентификатор0","Измеренный ток привода топливного насоса (мА)- Идентификатор1","Измеренный ток привода топливного насоса (мА)- Идентификатор144","Исходный адрес двигателя по шине J1939- Идентификатор0","Исходный адрес двигателя по шине J1939- Идентификатор1","Исходный адрес двигателя по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Команда управления вентилятором (Проценты)- Идентификатор0","Контактный датчик давления кондиционера- Идентификатор0","Мгновенный расход топлива (л/час)- Идентификатор0","Мгновенный расход топлива через систему дозирования (л/час)- Идентификатор0","Напряжение аккумуляторной батареи (В)- Идентификатор0","Напряжение аккумуляторной батареи (В)- Идентификатор1","Напряжение аккумуляторной батареи (В)- Идентификатор144","Напряжение аккумуляторной батареи 1 (В)- Идентификатор0","Напряжение датчика давления в предварительном масляном фильтре (В)- Идентификатор1","Напряжение датчика давления во впускном коллекторе 1 (В)- Идентификатор0","Напряжение датчика давления во впускном коллекторе 2 (В)- Идентификатор1","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор0","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор1","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор144","Напряжение датчика давления охлаждающей жидкости (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 1 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 2 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 3 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 4 (В)- Идентификатор0","Напряжение датчика температуры отработавших газов цилиндра 1 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 10 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 11 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 12 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 13 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 14 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 15 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 16 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 2 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 3 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 4 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 5 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 6 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 7 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 8 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 9 (В)- Идентификатор144","Напряжение датчика температуры топлива (В)- Идентификатор0","Напряжение датчика температуры топлива (В)- Идентификатор1","Напряжение датчика температуры топлива (В)- Идентификатор144","Напряжение питания датчика положения педали или рычага акселератора (В)- Идентификатор0","Напряжение сигнала вспомогательного датчика давления комплектного оборудования (В)- Идентификатор0","Напряжение сигнала датчика атмосферного давления (В)- Идентификатор0","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор0","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор1","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор144","Напряжение сигнала датчика давления во впускном коллекторе (В)- Идентификатор0","Напряжение сигнала датчика давления картерных газов (В)- Идентификатор0","Напряжение сигнала датчика давления масла (В)- Идентификатор0","Напряжение сигнала датчика положения педали или рычага акселератора (В)- Идентификатор0","Напряжение сигнала датчика температуры воздуха во впускном коллекторе (В)- Идентификатор0","Напряжение сигнала датчика температуры масла (В)- Идентификатор0","Напряжение сигнала датчика температуры охлаждающей жидкости двигателя (В)- Идентификатор0","Наработка двигателя, ч (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Обратная связь по току электрического подкачивающего насоса- Идентификатор0","Обратная связь по току электрического подкачивающего насоса- Идентификатор1","Обратная связь по току электрического подкачивающего насоса- Идентификатор144","Общее суммарное время обнаружения воды в топливе (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Отмена защитного снижения характеристик двигателя- Идентификатор0","Относительная нагрузка (Проценты)- Идентификатор0","Переключатель 1 управления фиксированными частотами вращения- Идентификатор0","Переключатель 2 управления фиксированными частотами вращения- Идентификатор0","Переключатель 3 управления фиксированными частотами вращения- Идентификатор0","Переключатель блокировки функции защитного выключения двигателя- Идентификатор0","Переключатель повышения фиксированной частоты вращения- Идентификатор0","Переключатель понижения фиксированной частоты вращения- Идентификатор0","Переключатель управления вентилятором- Идентификатор0","Подсчет включений зажигания- Идентификатор0","Подсчет выключений зажигания- Идентификатор0","Положение исполнительного клапана топливного насоса- Идентификатор0","Положение исполнительного клапана топливного насоса- Идентификатор1","Положение исполнительного клапана топливного насоса- Идентификатор144","Положение электрического подкачивающего топливного насоса- Идентификатор0","Положение электрического подкачивающего топливного насоса- Идентификатор1","Положение электрического подкачивающего топливного насоса- Идентификатор144","Процент действия педали или рычага акселератора (Проценты)- Идентификатор0","Пусковой включатель- Идентификатор0","Рабочее состояние двигателя- Идентификатор0","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор0","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор1","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор144","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор0","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор1","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор144","Реальное время модуля ECM- Идентификатор0","Реальное время модуля ECM- Идентификатор1","Реальное время модуля ECM- Идентификатор144","Режим крутящего момента- Идентификатор0","Режим управления промежуточной скоростью- Идентификатор0","Сдвоенное выходное управляющее устройство A- Идентификатор0","Сдвоенное выходное управляющее устройство B- Идентификатор0","Состояние главного датчика оборотов двигателя- Идентификатор0","Состояние главного датчика оборотов двигателя- Идентификатор1","Состояние главного датчика оборотов двигателя- Идентификатор144","Состояние главной синхронизации оборотов двигателя- Идентификатор0","Состояние главной синхронизации оборотов двигателя- Идентификатор1","Состояние главной синхронизации оборотов двигателя- Идентификатор144","Состояние желтого сигнального индикатора- Идентификатор0","Состояние защиты прогрева двигателя- Идентификатор0","Состояние красного индикатора останова- Идентификатор0","Состояние обнаружения воды в топливе- Идентификатор0","Состояние привода вентилятора- Идентификатор0","Состояние резервного датчика оборотов двигателя- Идентификатор0","Состояние резервного датчика оборотов двигателя- Идентификатор1","Состояние резервного датчика оборотов двигателя- Идентификатор144","Состояние резервной синхронизации оборотов двигателя- Идентификатор0","Состояние резервной синхронизации оборотов двигателя- Идентификатор1","Состояние резервной синхронизации оборотов двигателя- Идентификатор144","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор0","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор1","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор144","Средняя температура отработавших газов - левый ряд (расчетное значение) (°C)- Идентификатор144","Средняя температура отработавших газов - правый ряд (расчетное значение) (°C)- Идентификатор1","Средняя температура отработавших газов (расчетное значение) (°C)- Идентификатор1","Температура 2 модуля ECM (°C)- Идентификатор1","Температура 3 модуля ECM (°C)- Идентификатор144","Температура воздуха во впускном коллекторе (°C)- Идентификатор0","Температура масла (°C)- Идентификатор0","Тип датчика давления масла- Идентификатор0","Требуемые обороты при управлении промежуточной скоростью (об/мин)- Идентификатор0","Требуемый входной сигнал управления промежуточными оборотами- Идентификатор0","Управляемый расход топлива (л/час)- Идентификатор0","Управляемый расход топлива (л/час)- Идентификатор1","Управляемый расход топлива (л/час)- Идентификатор144","Уровень охлаждающей жидкости- Идентификатор0","Цепь питания датчиков 1 (В)- Идентификатор0","Цепь питания датчиков 1 (В)- Идентификатор1","Цепь питания датчиков 1 (В)- Идентификатор144","Цепь питания датчиков 2 (В)- Идентификатор0","Цепь питания датчиков 2 (В)- Идентификатор1","Цепь питания датчиков 2 (В)- Идентификатор144","Цепь питания датчиков 3 (В)- Идентификатор0","Цепь питания датчиков 3 (В)- Идентификатор1","Цепь питания датчиков 3 (В)- Идентификатор144","Цепь питания датчиков 4 (В)- Идентификатор0","Цепь питания датчиков 4 (В)- Идентификатор1","Цепь питания датчиков 4 (В)- Идентификатор144","Частота вращения двигателя (об/мин)- Идентификатор0","Частота вращения двигателя (об/мин)- Идентификатор1","Частота вращения двигателя (об/мин)- Идентификатор144","Частота вращения двигателя- Идентификатор0","Частота вращения двигателя- Идентификатор1","Частота вращения двигателя- Идентификатор144",
19-май-2026,22:03:31.106,"0,0","0,0","None","0,00","87,3","19020112","19020112","19020112","000735:32:09","000735:30:14","000735:35:41","916,5","Выкл.","504,0","253,6","0,5","453,5","615","565","565","244","261","359","55","47","–","86,3","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1548","1560","1530","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","65","Вкл.","346,0","0,0","26,9","27,1","27,1","26,9","1,7","3,1","3,2","2,0","0,0","0,0","3,9","1,4","1,8","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,50","3,06","3,57","0,00","0,00","1,13","0,63","3,13","0,00","1,81","0,63","0,75","000729:34:03","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","58,0","92,5","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","452,48","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1888","1887","1895","ОК","ОК","ОК",
19-май-2026,22:03:32.106,"0,0","0,0","None","0,00","87,3","19020112","19020112","19020112","000735:32:09","000735:30:14","000735:35:41","915,0","Выкл.","508,4","253,3","0,6","453,5","616","565","565","246","264","359","58","54","–","86,3","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1540","1557","1535","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","66","Вкл.","345,9","0,0","26,9","27,1","27,1","26,9","1,7","3,1","3,2","2,0","0,0","0,0","3,9","1,4","1,8","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,50","3,06","3,63","0,00","0,00","1,13","0,69","3,19","0,00","1,81","0,63","0,75","000729:34:05","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","57,9","92,5","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","479,93","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1900","1892","1894","ОК","ОК","ОК",
19-май-2026,22:03:33.106,"0,0","0,0","None","0,00","87,3","19020112","19020112","19020112","000735:32:11","000735:30:16","000735:35:43","915,0","Выкл.","508,4","253,3","0,6","457,3","616","565","565","246","264","359","58","54","–","86,3","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1540","1557","1535","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","66","Вкл.","345,9","0,0","26,9","27,1","27,1","26,9","1,7","3,1","3,2","2,0","0,0","0,0","3,9","1,4","1,8","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,50","3,06","3,63","0,00","0,00","1,13","0,69","3,19","0,00","1,81","0,63","0,75","000729:34:05","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","57,9","92,5","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","479,93","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1900","1892","1894","ОК","ОК","ОК",
19-май-2026,22:03:34.106,"0,0","0,0","None","0,00","87,4","19020112","19020112","19020112","000735:32:11","000735:30:16","000735:35:43","915,5","Выкл.","498,5","253,9","0,5","457,3","614","565","565","246","262","362","67","38","–","86,2","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1557","1543","1528","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","66","Вкл.","346,1","0,0","26,9","27,0","27,1","27,1","1,7","3,1","3,2","1,9","0,0","0,0","3,9","1,4","1,8","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,50","3,06","3,62","0,00","0,00","1,13","0,63","3,19","0,00","1,81","0,63","0,75","000729:34:07","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","58,0","92,7","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","468,11","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1893","1905","1899","ОК","ОК","ОК",
19-май-2026,22:03:35.106,"0,0","0,0","None","0,00","87,4","19020112","19020112","19020112","000735:32:13","000735:30:18","000735:35:45","916,5","Выкл.","498,5","255,8","0,5","457,3","617","565","565","246","262","360","58","38","–","86,2","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1560","1543","1528","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","67","Вкл.","345,8","0,0","27,0","27,0","27,1","26,9","1,7","3,1","3,2","2,0","0,0","0,0","3,9","1,4","1,7","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,44","3,06","3,58","0,00","0,00","1,13","0,69","3,13","0,00","1,81","0,63","0,75","000729:34:09","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","58,0","92,8","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","447,19","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1896","1905","1899","ОК","ОК","ОК",
19-май-2026,22:03:36.106,"0,0","0,0","None","0,00","87,4","19020112","19020112","19020112","000735:32:13","000735:30:18","000735:35:45","916,5","Выкл.","519,9","255,8","0,5","457,3","617","565","565","246","263","360","58","72","–","86,2","64","55","56","57","58","58","58","58","58","58","58","86","58","102","58","100","108","58","58","58","62,1","62,1","62,1","Главный","Главный","Главный","1550","0","0","1062,50","0,00","0,00","1560","1560","1560","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","67","Вкл.","345,8","0,0","27,0","27,1","27,0","26,9","1,8","3,1","3,2","2,0","0,0","0,0","3,9","1,4","1,7","1,7","1,6","5,0","5,0","5,0","5,0","5,0","5,0","5,0","4,9","5,0","4,9","5,0","4,9","4,9","5,0","5,0","5,0","1,4","0,0","0,0","5,00","4,44","3,06","3,58","0,00","0,00","1,13","0,69","3,13","0,00","1,81","0,63","0,75","000729:34:09","Нет","Нет","Нет","000000:00:00","Отключение","100","Вкл.","Вкл.","Выкл.","Выкл.","Выкл.","Выкл.","Выкл.","155","154","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","С постоянной частотой вращения","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура охлаждающей жидкости","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","69,0","68,0","600,0","48","49","58,0","92,8","Аналоговый","1910","Переключатель 1 управления фиксированными частотами вращения","447,19","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1896","1907","1906","ОК","ОК","ОК",
