sep=,
"INSITE Professional 8.5.0.57 / Datapack 8.5.00115"
"Cummins Inc."

"Сведения по журналу данных"
,"Дата и время начала:","18-май-2026,22:00:19.124"
,"Общее время журнала:","00:02:36.4404657"
,"Имя файла исходного журнала:","C:\Users\RIMCUMMINS02\AppData\Local\Temp\\DML-20260518-215839.log"
,"Путь к месту назначения","C:\Users\RIMCUMMINS02\Desktop\Образ и LOG"
,"Частота выборки:","Реальное время"
,"Примечания:","NTE 200 № 45 18.05.26"

"Сведения о заказчике и транспортном средстве"
,"Заказчик:","170227104443   "
,"Номер транспортного средства:",""          ""

"Сведения о двигателе"
,"Модель:","QSK50 MCRS*******,QSK50 MCRS*******,QSK50 MCRS*******"
,"Тип системы:","QSK50/60 CM850/CM2150/CM2850 MCRS/K123M"
,"Серийный номер:","33232759"
,
" Информация ECM"
,"Номер детали для модуля ECM:","4995445|4995445|4995445"
,"Код модуля ECM:","AQ60809.07|AR60193.15|AR60194.14"
,"Версия программного обеспечения калибровки:","19020115|19020115|19020115"

"Дата","Время","Fuel Pump Oil Pressure (кПа)- Идентификатор0","Oil Level Switch Status- Идентификатор1","Oil Level Switch Voltage (В)- Идентификатор1","Атмосферное давление (кПа)- Идентификатор0","Версия программного обеспечения калибровки- Идентификатор0","Версия программного обеспечения калибровки- Идентификатор1","Версия программного обеспечения калибровки- Идентификатор144","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор1","Время работы модуля ECM (время при включенном зажигании) (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор144","Выключатель режима диагностики- Идентификатор0","Давление в предварительном масляном фильтре (кПа)- Идентификатор1","Давление во впускном коллекторе (кПа)- Идентификатор0","Давление картерных газов (кПа)- Идентификатор0","Давление масла (кПа)- Идентификатор0","Давление на входе топливного регулятора (кПа)- Идентификатор0","Давление на входе топливного регулятора (кПа)- Идентификатор1","Давление на входе топливного регулятора (кПа)- Идентификатор144","Датчик давления во впускном коллекторе 1 (кПа)- Идентификатор0","Датчик давления во впускном коллекторе 2 (кПа)- Идентификатор1","Датчик давления охлаждающей жидкости (кПа)- Идентификатор0","датчик перепада давления в масляном фильтре (расчетное значение) (кПа)- Идентификатор0","датчик перепада давления в масляном фильтре (расчетное значение) (кПа)- Идентификатор1","Датчик проверки холостого хода- Идентификатор0","Датчик температуры (°C)- Идентификатор0","Датчик температуры впускного коллектора 1 (°C)- Идентификатор0","Датчик температуры впускного коллектора 2 (°C)- Идентификатор0","Датчик температуры впускного коллектора 3 (°C)- Идентификатор0","Датчик температуры впускного коллектора 4 (°C)- Идентификатор0","Датчик температуры отработавших газов цилиндра 1 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 10 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 11 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 12 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 13 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 14 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 15 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 16 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 2 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 3 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 4 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 5 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 6 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 7 (°C)- Идентификатор144","Датчик температуры отработавших газов цилиндра 8 (°C)- Идентификатор1","Датчик температуры отработавших газов цилиндра 9 (°C)- Идентификатор144","Датчик температуры топлива (°C)- Идентификатор0","Датчик температуры топлива (°C)- Идентификатор1","Датчик температуры топлива (°C)- Идентификатор144","Датчик числа оборотов двигателя действует- Идентификатор0","Датчик числа оборотов двигателя действует- Идентификатор1","Датчик числа оборотов двигателя действует- Идентификатор144","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор0","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор1","Заданное давление в общем топливопроводе высокого давления (Бар)- Идентификатор144","Заданный ток привода топливного насоса (мА)- Идентификатор0","Заданный ток привода топливного насоса (мА)- Идентификатор1","Заданный ток привода топливного насоса (мА)- Идентификатор144","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор0","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор1","Измеренное давление в общем топливопроводе высокого давления (Бар)- Идентификатор144","Измеренный ток привода топливного насоса (мА)- Идентификатор0","Измеренный ток привода топливного насоса (мА)- Идентификатор1","Измеренный ток привода топливного насоса (мА)- Идентификатор144","Исходный адрес двигателя по шине J1939- Идентификатор0","Исходный адрес двигателя по шине J1939- Идентификатор1","Исходный адрес двигателя по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор0","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор1","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Исходный адрес циркулярной рассылки команды останова по шине J1939- Идентификатор144","Команда управления вентилятором (Проценты)- Идентификатор0","Контактный датчик давления кондиционера- Идентификатор0","Мгновенный расход топлива (л/час)- Идентификатор0","Мгновенный расход топлива через систему дозирования (л/час)- Идентификатор0","Напряжение аккумуляторной батареи (В)- Идентификатор0","Напряжение аккумуляторной батареи (В)- Идентификатор1","Напряжение аккумуляторной батареи (В)- Идентификатор144","Напряжение аккумуляторной батареи 1 (В)- Идентификатор0","Напряжение датчика давления в предварительном масляном фильтре (В)- Идентификатор1","Напряжение датчика давления во впускном коллекторе 1 (В)- Идентификатор0","Напряжение датчика давления во впускном коллекторе 2 (В)- Идентификатор1","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор0","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор1","Напряжение датчика давления на входе топливного регулятора (В)- Идентификатор144","Напряжение датчика давления охлаждающей жидкости (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 1 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 2 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 3 (В)- Идентификатор0","Напряжение датчика температуры впускного коллектора 4 (В)- Идентификатор0","Напряжение датчика температуры отработавших газов цилиндра 1 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 10 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 11 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 12 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 13 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 14 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 15 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 16 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 2 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 3 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 4 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 5 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 6 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 7 (В)- Идентификатор144","Напряжение датчика температуры отработавших газов цилиндра 8 (В)- Идентификатор1","Напряжение датчика температуры отработавших газов цилиндра 9 (В)- Идентификатор144","Напряжение датчика температуры топлива (В)- Идентификатор0","Напряжение датчика температуры топлива (В)- Идентификатор1","Напряжение датчика температуры топлива (В)- Идентификатор144","Напряжение питания датчика положения педали или рычага акселератора (В)- Идентификатор0","Напряжение сигнала датчика атмосферного давления (В)- Идентификатор0","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор0","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор1","Напряжение сигнала датчика давления в общем топливопроводе высокого давления (В)- Идентификатор144","Напряжение сигнала датчика давления во впускном коллекторе (В)- Идентификатор0","Напряжение сигнала датчика давления картерных газов (В)- Идентификатор0","Напряжение сигнала датчика давления масла (В)- Идентификатор0","Напряжение сигнала датчика положения педали или рычага акселератора (В)- Идентификатор0","Напряжение сигнала датчика температуры воздуха во впускном коллекторе (В)- Идентификатор0","Напряжение сигнала датчика температуры масла (В)- Идентификатор0","Напряжение сигнала датчика температуры охлаждающей жидкости двигателя (В)- Идентификатор0","Наработка двигателя, ч (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Обратная связь по току электрического подкачивающего насоса- Идентификатор0","Обратная связь по току электрического подкачивающего насоса- Идентификатор1","Обратная связь по току электрического подкачивающего насоса- Идентификатор144","Общее суммарное время обнаружения воды в топливе (ЧЧЧЧЧЧ:ММ:СС)- Идентификатор0","Отмена защитного снижения характеристик двигателя- Идентификатор0","Относительная нагрузка (Проценты)- Идентификатор0","Переключатель 1 управления фиксированными частотами вращения- Идентификатор0","Переключатель 2 управления фиксированными частотами вращения- Идентификатор0","Переключатель 3 управления фиксированными частотами вращения- Идентификатор0","Переключатель блокировки функции защитного выключения двигателя- Идентификатор0","Переключатель повышения фиксированной частоты вращения- Идентификатор0","Переключатель понижения фиксированной частоты вращения- Идентификатор0","Переключатель регулировки низких холостых оборотов- Идентификатор0","Переключатель управления вентилятором- Идентификатор0","Подсчет включений зажигания- Идентификатор0","Подсчет выключений зажигания- Идентификатор0","Положение исполнительного клапана топливного насоса- Идентификатор0","Положение исполнительного клапана топливного насоса- Идентификатор1","Положение исполнительного клапана топливного насоса- Идентификатор144","Положение электрического подкачивающего топливного насоса- Идентификатор0","Положение электрического подкачивающего топливного насоса- Идентификатор1","Положение электрического подкачивающего топливного насоса- Идентификатор144","Процент действия педали или рычага акселератора (Проценты)- Идентификатор0","Пусковой включатель- Идентификатор0","Рабочее состояние двигателя- Идентификатор0","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор0","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор1","Рабочий цикл привода топливного насоса (Проценты)- Идентификатор144","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор0","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор1","Рабочий цикл электрического подкачивающего топливного насоса (Проценты)- Идентификатор144","Реальное время модуля ECM- Идентификатор0","Реальное время модуля ECM- Идентификатор1","Реальное время модуля ECM- Идентификатор144","Режим крутящего момента- Идентификатор0","Режим управления промежуточной скоростью- Идентификатор0","Сдвоенное выходное управляющее устройство A- Идентификатор0","Сдвоенное выходное управляющее устройство B- Идентификатор0","Состояние главного датчика оборотов двигателя- Идентификатор0","Состояние главного датчика оборотов двигателя- Идентификатор1","Состояние главного датчика оборотов двигателя- Идентификатор144","Состояние главной синхронизации оборотов двигателя- Идентификатор0","Состояние главной синхронизации оборотов двигателя- Идентификатор1","Состояние главной синхронизации оборотов двигателя- Идентификатор144","Состояние желтого сигнального индикатора- Идентификатор0","Состояние защиты прогрева двигателя- Идентификатор0","Состояние красного индикатора останова- Идентификатор0","Состояние обнаружения воды в топливе- Идентификатор0","Состояние привода вентилятора- Идентификатор0","Состояние резервного датчика оборотов двигателя- Идентификатор0","Состояние резервного датчика оборотов двигателя- Идентификатор1","Состояние резервного датчика оборотов двигателя- Идентификатор144","Состояние резервной синхронизации оборотов двигателя- Идентификатор0","Состояние резервной синхронизации оборотов двигателя- Идентификатор1","Состояние резервной синхронизации оборотов двигателя- Идентификатор144","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор0","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор1","Состояние сигнала главного датчика частоты вращения двигателя- Идентификатор144","Средняя температура отработавших газов - левый ряд (расчетное значение) (°C)- Идентификатор144","Средняя температура отработавших газов - правый ряд (расчетное значение) (°C)- Идентификатор1","Средняя температура отработавших газов (расчетное значение) (°C)- Идентификатор1","Температура 2 модуля ECM (°C)- Идентификатор1","Температура 3 модуля ECM (°C)- Идентификатор144","Температура воздуха во впускном коллекторе (°C)- Идентификатор0","Температура масла (°C)- Идентификатор0","Тип датчика давления масла- Идентификатор0","Требуемые обороты при управлении промежуточной скоростью (об/мин)- Идентификатор0","Требуемый входной сигнал управления промежуточными оборотами- Идентификатор0","Управляемый расход топлива (л/час)- Идентификатор0","Управляемый расход топлива (л/час)- Идентификатор1","Управляемый расход топлива (л/час)- Идентификатор144","Уровень охлаждающей жидкости- Идентификатор0","Цепь питания датчиков 1 (В)- Идентификатор0","Цепь питания датчиков 1 (В)- Идентификатор1","Цепь питания датчиков 1 (В)- Идентификатор144","Цепь питания датчиков 2 (В)- Идентификатор0","Цепь питания датчиков 2 (В)- Идентификатор1","Цепь питания датчиков 2 (В)- Идентификатор144","Цепь питания датчиков 3 (В)- Идентификатор0","Цепь питания датчиков 3 (В)- Идентификатор1","Цепь питания датчиков 3 (В)- Идентификатор144","Цепь питания датчиков 4 (В)- Идентификатор0","Цепь питания датчиков 4 (В)- Идентификатор1","Цепь питания датчиков 4 (В)- Идентификатор144","Частота вращения двигателя (об/мин)- Идентификатор0","Частота вращения двигателя (об/мин)- Идентификатор1","Частота вращения двигателя (об/мин)- Идентификатор144","Частота вращения двигателя- Идентификатор0","Частота вращения двигателя- Идентификатор1","Частота вращения двигателя- Идентификатор144",
18-май-2026,22:00:23.094,"0,0","В норме","0,00","88,4","19020115","19020115","19020115","019160:12:38","019117:15:14","019117:22:29","Выкл.","572,6","279,2","0,9","547,6","674","565","675","281","277","429","39","16","–","72,7","51","49","50","51","445","430","454","456","420","354","374","444","487","404","434","376","478","428","330","362","27,2","27,3","27,3","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1589","1533","1552","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","70","Вкл.","383,4","0,0","27,8","27,8","27,8","27,8","1,8","3,4","3,3","2,1","0,0","0,0","4,5","1,9","2,0","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,0","3,1","0,0","0,0","5,00","3,13","3,56","0,00","0,00","1,19","0,81","3,50","0,00","1,50","0,69","1,06","019109:23:13","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","15","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","407,5","425,8","421,5","51","49","50,1","88,2","Аналоговый","0","Нет","419,74","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1903","1904","1900","ОК","ОК","ОК",
18-май-2026,22:00:24.094,"0,0","В норме","0,00","88,4","19020115","19020115","19020115","019160:12:40","019117:15:14","019117:22:29","Выкл.","578,1","279,2","0,9","547,6","674","565","676","281","276","429","39","33","–","72,7","51","49","50","51","447","432","456","458","423","358","375","445","489","406","436","376","480","430","334","364","27,2","27,2","27,2","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1589","1533","1565","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","70","Вкл.","383,4","0,0","27,8","27,8","27,9","27,8","1,8","3,4","3,3","2,1","0,0","0,0","4,5","1,9","2,0","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,0","3,1","0,0","0,0","5,00","3,13","3,56","0,00","0,00","1,19","0,81","3,50","0,00","1,50","0,69","1,06","019109:23:13","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","15","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","408,8","428,0","423,8","51","49","50,1","88,2","Аналоговый","0","Нет","419,74","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1903","1901","1905","ОК","ОК","ОК",
18-май-2026,22:00:25.094,"0,0","В норме","0,00","88,4","19020115","19020115","19020115","019160:12:40","019117:15:16","019117:22:30","Выкл.","578,1","279,2","0,9","547,6","674","565","676","281","276","429","39","33","–","72,7","51","49","50","51","447","432","456","458","423","358","375","445","489","406","436","376","480","430","334","364","27,2","27,2","27,2","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1589","1533","1565","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","70","Вкл.","383,4","0,0","27,8","27,8","27,9","27,8","1,8","3,4","3,3","2,1","0,0","0,0","4,5","1,9","2,0","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,0","3,1","0,0","0,0","5,00","3,13","3,56","0,00","0,00","1,19","0,81","3,50","0,00","1,50","0,69","1,06","019109:23:13","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","15","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","408,8","428,0","423,8","51","49","50,1","88,2","Аналоговый","0","Нет","419,74","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1903","1901","1905","ОК","ОК","ОК",
18-май-2026,22:00:26.094,"0,0","В норме","0,00","88,3","19020115","19020115","19020115","019160:12:42","019117:15:17","019117:22:30","Выкл.","574,0","279,8","0,9","547,6","673","565","676","281","279","427","39","39","–","73,0","51","49","50","51","450","434","458","460","424","360","377","446","490","410","437","376","480","433","336","366","27,1","27,1","27,1","Главный","Главный","Главный","1550","0","1550","1062,50","0,00","0,00","1548","1538","1562","1125,00","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","69","Вкл.","383,6","0,0","27,8","27,8","27,9","27,8","1,8","3,4","3,3","2,1","0,0","0,0","4,4","1,9","1,9","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,1","3,1","0,0","0,0","5,00","3,13","3,62","0,00","0,00","1,19","0,81","3,50","0,00","1,50","0,69","1,06","019109:23:15","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","15","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","411,5","429,8","425,3","51","49","50,4","88,4","Аналоговый","0","Нет","441,68","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1902","1902","1900","ОК","ОК","ОК",
18-май-2026,22:00:27.094,"0,0","В норме","0,00","88,4","19020115","19020115","19020115","019160:12:42","019117:15:17","019117:22:32","Выкл.","574,0","280,2","1,0","547,6","678","565","676","282","279","422","46","39","–","73,3","51","50","50","51","450","434","458","460","424","360","377","446","490","410","437","376","480","433","336","366","27,0","27,1","27,1","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1557","1538","1562","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","67","Вкл.","383,9","0,0","27,8","27,8","27,9","27,8","1,8","3,3","3,3","2,1","0,0","0,0","4,4","1,9","1,9","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,1","3,1","0,0","0,0","5,00","3,13","3,61","0,00","0,00","1,19","0,81","3,56","0,00","1,50","0,69","1,06","019109:23:17","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","411,5","429,8","425,3","51","49","50,7","88,6","Аналоговый","0","Нет","370,91","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1904","1902","1900","ОК","ОК","ОК",
18-май-2026,22:00:28.094,"0,0","В норме","0,00","88,4","19020115","19020115","19020115","019160:12:44","019117:15:19","019117:22:32","Выкл.","580,3","280,2","1,0","532,0","678","565","676","282","281","422","46","38","–","73,3","51","50","50","51","452","436","458","461","426","362","380","448","490","412","439","376","482","434","338","368","27,0","27,0","26,9","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1557","1516","1560","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","67","Вкл.","383,9","0,0","27,8","27,8","27,9","27,8","1,8","3,3","3,3","2,1","0,0","0,0","4,4","1,9","1,9","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,1","3,1","0,0","0,0","5,00","3,13","3,61","0,00","0,00","1,19","0,81","3,56","0,00","1,50","0,69","1,06","019109:23:17","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","16","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","412,5","431,0","426,8","51","49","50,7","88,6","Аналоговый","0","Нет","370,91","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1904","1902","1905","ОК","ОК","ОК",
18-май-2026,22:00:29.094,"0,0","В норме","0,00","88,3","19020115","19020115","19020115","019160:12:45","019117:15:20","019117:22:34","Выкл.","580,3","281,4","0,7","532,0","677","565","676","284","281","421","22","38","–","73,5","52","50","51","52","452","436","458","461","426","362","380","448","490","412","439","376","482","434","338","368","26,9","27,0","26,9","Главный","Главный","Главный","1550","0","1550","1125,00","0,00","0,00","1545","1516","1560","1062,50","0,00","0,00","0","1","144","0","0","0","0","0","0","0","0","0","66","Вкл.","345,3","0,0","27,8","27,8","27,9","27,8","1,8","3,4","3,3","2,1","0,0","0,0","4,4","1,9","1,9","1,9","1,9","2,4","2,4","2,5","2,5","2,3","2,0","2,1","2,4","2,6","2,3","2,4","2,1","2,6","2,4","1,9","2,1","3,1","0,0","0,0","5,00","3,13","3,56","0,00","0,00","1,19","0,69","3,56","0,00","1,50","0,69","1,06","019109:23:19","Нет","Нет","Нет","000000:00:00","Отключение","100","Выкл.","Выкл.","Выкл.","Вкл.","Выкл.","Выкл.","Отказ переключателя","Выкл.","44","43","Закрыто","Разомкнут","Разомкнут","Выкл.","Выкл.","Выкл.","0","Вкл.","Максимальное открытие дроссельной заслонки","15","0","0","0","0","0","Не задано","Не задано","Не задано","Ограничение крутящего момента","Не определено","Вкл.","Выкл.","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","Выкл.","Неактивно","Выкл.","Вода не обнаружена","Температура во впускном коллекторе","Допустимый сигнал","Допустимый сигнал","Допустимый сигнал","Синхронизация поддерживается","Синхронизация поддерживается","Синхронизация поддерживается","В допустимых пределах","В допустимых пределах","В допустимых пределах","412,5","431,0","426,8","51","49","50,9","88,6","Аналоговый","0","Нет","388,46","0,00","0,00","Нормальный","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","1903","1902","1905","ОК","ОК","ОК",
